"Time"," 192.168.0.211:10250 /v1, Kind=ConfigMap"," 192.168.0.211:10250 /v1, Kind=Node"," 192.168.0.211:10250 /v1, Kind=Pod"," 192.168.0.211:10250 /v1, Kind=Secret"," 192.168.0.211:10250 /v1, Kind=ServiceAccount"," 192.168.0.211:10250 APIServiceRegistrationController"," 192.168.0.211:10250 AvailableConditionController"," 192.168.0.211:10250 ClusterRoleAggregator"," 192.168.0.211:10250 DiscoveryController"," 192.168.0.211:10250 DynamicCABundle-aggregator-proxy-cert"," 192.168.0.211:10250 DynamicCABundle-client-ca"," 192.168.0.211:10250 DynamicCABundle-client-ca-bundle"," 192.168.0.211:10250 DynamicCABundle-csr-controller"," 192.168.0.211:10250 DynamicCABundle-request-header"," 192.168.0.211:10250 DynamicCABundle-serving-cert"," 192.168.0.211:10250 DynamicClientCertificate"," 192.168.0.211:10250 DynamicConfigMapCABundle-client-ca"," 192.168.0.211:10250 DynamicServingCertificateController"," 192.168.0.211:10250 Nodes"," 192.168.0.211:10250 RequestHeaderAuthRequestController"," 192.168.0.211:10250 admission_quota_controller"," 192.168.0.211:10250 apps/v1, Kind=DaemonSet"," 192.168.0.211:10250 autoregister"," 192.168.0.211:10250 batch/v1, Kind=Job"," 192.168.0.211:10250 certificate"," 192.168.0.211:10250 claims"," 192.168.0.211:10250 cluster_authentication_trust_controller"," 192.168.0.211:10250 crdEstablishing"," 192.168.0.211:10250 crd_autoregistration_controller"," 192.168.0.211:10250 crd_finalizer"," 192.168.0.211:10250 crd_naming_condition_controller"," 192.168.0.211:10250 crd_openapi_controller"," 192.168.0.211:10250 crd_openapi_v3_controller"," 192.168.0.211:10250 cronjob"," 192.168.0.211:10250 daemonset"," 192.168.0.211:10250 deployment"," 192.168.0.211:10250 disruption"," 192.168.0.211:10250 disruption_recheck"," 192.168.0.211:10250 endpoint"," 192.168.0.211:10250 endpoint_slice"," 192.168.0.211:10250 endpoint_slice_mirroring"," 192.168.0.211:10250 ephemeral_volume"," 192.168.0.211:10250 garbage_collector_attempt_to_delete"," 192.168.0.211:10250 garbage_collector_attempt_to_orphan"," 192.168.0.211:10250 garbage_collector_graph_changes"," 192.168.0.211:10250 helm.cattle.io/v1, Kind=HelmChart"," 192.168.0.211:10250 helm.cattle.io/v1, Kind=HelmChartConfig"," 192.168.0.211:10250 horizontalpodautoscaler"," 192.168.0.211:10250 job"," 192.168.0.211:10250 job_orphan_pod"," 192.168.0.211:10250 k3s.cattle.io/v1, Kind=Addon"," 192.168.0.211:10250 kubernetes_api_approval_conformant_condition_controller"," 192.168.0.211:10250 namespace"," 192.168.0.211:10250 node_lifecycle_controller"," 192.168.0.211:10250 node_lifecycle_controller_pods"," 192.168.0.211:10250 noexec_taint_node"," 192.168.0.211:10250 noexec_taint_pod"," 192.168.0.211:10250 non_structural_schema_condition_controller"," 192.168.0.211:10250 open_api_aggregation_controller"," 192.168.0.211:10250 open_api_v3_aggregation_controller"," 192.168.0.211:10250 orphaned_pods_nodes"," 192.168.0.211:10250 priority_and_fairness_config_queue"," 192.168.0.211:10250 pvcprotection"," 192.168.0.211:10250 pvcs"," 192.168.0.211:10250 pvprotection"," 192.168.0.211:10250 rbac.authorization.k8s.io/v1, Kind=ClusterRoleBinding"," 192.168.0.211:10250 replicaset"," 192.168.0.211:10250 replicationmanager"," 192.168.0.211:10250 resource_quota_controller_resource_changes"," 192.168.0.211:10250 resourcequota_primary"," 192.168.0.211:10250 resourcequota_priority"," 192.168.0.211:10250 root_ca_cert_publisher"," 192.168.0.211:10250 service"," 192.168.0.211:10250 serviceaccount"," 192.168.0.211:10250 serviceaccount_tokens_secret"," 192.168.0.211:10250 serviceaccount_tokens_service"," 192.168.0.211:10250 statefulset"," 192.168.0.211:10250 ttl_jobs_to_delete"," 192.168.0.211:10250 ttlcontroller"," 192.168.0.211:10250 volume_expand"," 192.168.0.211:10250 volumes"," 192.168.0.221:10250 DynamicCABundle-client-ca-bundle"," 192.168.0.221:10250 DynamicClientCertificate"," 192.168.0.222:10250 DynamicCABundle-client-ca-bundle"," 192.168.0.222:10250 DynamicClientCertificate"
2023-03-23 03:00:00,0.0000801,0.00000991,0.00928,,,,0.0000997,,0.00181,,,,,,,0.00000991,0.0000946,0.0000928,0.0000946,,0.0000982,0.00000991,0.00669,,,,0.00000991,,0.0000935,,0.00505,0.985,0.987,,0.00000989,,,,,,0.00000991,,,,0.0000628,,,,,,,0.00000994,,0.00000991,,,,0.000505,0.0000985,0.00921,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.00000991,,0.00000991
2023-03-23 03:02:00,0.0000853,0.00000991,,,,0.000496,0.0000996,,0.00181,,,,,,,0.00000991,0.0000946,0.0000964,0.00000991,,0.0000991,,0.00568,,,,0.00000991,,0.0000935,,0.00505,0.985,0.987,,,,,,,,,,,,0.0000533,,,,,,,0.00000994,,0.00000991,,,,0.000505,0.0000986,0.00934,,,,,,,,,,0.0000991,,,,,,,,,0.00000982,,,,0.0000973,,0.00000991
2023-03-23 03:04:00,0.0000814,0.00000991,,,,0.000496,0.0000980,,,,,,,,,,0.0000892,0.0000971,0.00000991,,0.0000991,,0.00000982,,,,0.00000991,,,,,,,,,,,,,,0.00000991,,,,0.0000588,,,,,,,,,0.00000991,,,,,0.0000986,0.00931,,,,,,,,,,,,,,,,,,,0.00000987,,,,0.0000973,,0.00000991
2023-03-23 03:06:00,0.0000775,0.00000988,,,,0.000832,0.000849,,0.000942,,,,,,,0.00000991,0.0000928,0.0000964,0.00000991,,0.0000982,,0.000963,,,,0.00000991,,0.0000948,,0.000913,0.987,0.988,,,0.000964,,,,,0.00000991,,,,0.0000552,,,,,,,0.000257,,0.00000991,,,,0.000788,0.000662,0.00913,,,,,,,,,,0.0000982,,,,,,,,,0.00000991,,,,,,
2023-03-23 03:08:00,0.0000786,0.00000989,,,,0.000832,0.000955,,0.000942,,,,,,,0.00000991,0.0000928,0.0000976,0.00000991,,0.00000991,,0.000963,,,,0.00000991,,0.0000948,,0.000913,0.987,0.988,,,0.000964,,,,,,,,,0.0000476,,,,,,,0.000258,,0.00000991,,,,0.000788,0.000935,0.00900,,,,,,,,,,0.0000982,,,,,,,,,0.00000991,,,,0.0000973,,0.0000973
2023-03-23 03:10:00,0.0000858,0.00000991,,,,,0.000894,,0.00595,,,,,,,0.0000910,0.0000892,0.0000976,0.00000991,,0.00000991,,0.000955,,,,0.00000991,,0.0000947,,0.00814,0.979,0.982,,,,,,,,,,,,0.0000523,,,,,,,0.0000415,,0.00000991,,,,0.000788,0.000964,0.00916,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.0000973,,0.0000973
2023-03-23 03:12:00,0.0000884,0.00000991,,,,0.000958,0.000885,,0.00595,,,,,,,0.0000910,0.0000892,0.0000976,0.00000991,,0.00000991,,0.000941,,,,0.00000991,,0.0000947,,0.00814,0.979,0.982,,,,,,,,0.00000991,,,,0.0000503,,,,,,,0.0000415,,0.00000991,,,,0.000788,0.000962,0.00922,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.00000991,,0.0000986
2023-03-23 03:14:00,0.0000870,0.00000991,,,,0.000958,0.000878,,,,,,,,,,0.0000946,0.0000979,0.00000991,,0.00000991,,0.0000899,,,,0.00000991,,,,,,,,,,,,,,0.00000991,,,,0.0000438,,,,,,,,,0.00000991,,,,,0.000960,0.00928,,,,,,,,,,,,,,,,,,,0.00000991,,,,0.00000991,,0.0000986
2023-03-23 03:16:00,0.0000841,0.00000991,,,,0.000928,0.0000992,,0.00770,,,,,,,0.0000955,0.0000928,0.0000979,0.00000991,,0.00000991,,0.000989,,,,0.00000991,,0.0000970,,0.00258,0.987,0.987,,,,,,,,0.00000991,,,,0.0000446,,,,,,,0.00000981,,0.00000991,,,,0.000788,0.000958,0.00926,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,,,
2023-03-23 03:18:00,0.0000920,0.00000991,,,,0.000928,0.000958,,0.00770,,,,,,,0.0000955,0.0000892,0.0000971,0.00000991,,0.0000982,,0.000989,,,,0.0000964,,0.0000970,,0.00258,0.987,0.987,,,,,,,,0.00000991,,,,0.0000514,,,,,,,0.00000981,,0.00000991,,,,0.000788,0.000951,0.00917,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.00000991,,0.0000986
2023-03-23 03:20:00,0.0000912,0.00000991,,,,,0.000924,,0.000893,,,,,,,0.00000991,0.0000946,0.0000964,0.00000991,,0.0000991,,0.000950,,,,0.0000964,,0.0000963,,0.000901,0.980,0.982,,,,,,,,0.00000991,,,,0.0000519,,,,,,,0.00000980,,0.00000991,,,,0.000629,0.000947,0.00919,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.00000991,,0.0000986
2023-03-23 03:22:00,0.0000815,0.00000991,,,,0.000874,0.0000984,,0.000893,,,,,,,0.00000991,0.0000928,0.0000971,0.00000991,,0.0000991,,0.000934,,,,0.0000964,,0.0000963,,0.000901,0.980,0.982,,,,,,,,0.00000991,,,,0.0000266,,,,,,,0.00000980,,0.00000991,,,,0.000629,0.000942,0.00902,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.0000991,,0.0000973
2023-03-23 03:24:00,0.0000806,0.00000991,,,,0.000874,0.000878,,,,,,,,,,0.0000784,0.0000976,0.00000991,,0.0000982,,0.0000832,,,,0.0000982,,,,,,,,,,,,,,0.00000991,,,,0.00000999,,,,,,,,,0.00000991,,,,,0.000952,0.00900,,,,,,,,,,,,,,,,,,,0.00000991,,,,0.0000991,,0.0000973
2023-03-23 03:26:00,0.0000839,0.00000991,,,,0.000964,0.000904,,0.00168,,,,,,,0.00000991,0.0000928,0.0000982,0.00000991,,0.00000991,,0.000969,,,,0.0000964,,0.0000938,,0.00960,0.987,0.988,,,,,,,,,,,,0.0000403,,,,,,,0.00000993,,0.00000991,,,,0.000835,0.000967,0.00932,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,,,
2023-03-23 03:28:00,0.0000859,0.00000991,,,,0.000964,0.000887,,0.00168,,,,,,,0.00000991,0.0000928,0.0000976,0.00000991,,0.0000991,,0.000969,,,,0.0000964,,0.0000938,,0.00960,0.987,0.988,,,,,,,,0.00000991,,,,0.0000462,,,,,,,0.00000993,,0.00000991,,,,0.000835,0.000970,0.00934,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.0000973,,0.00000991
2023-03-23 03:30:00,0.0000859,0.00000991,,,,,0.000888,,0.000729,,,,,,,0.0000910,0.0000928,0.0000964,0.00000991,,0.0000991,,0.00190,,,,0.0000988,,0.0000936,,0.00258,0.984,0.986,,,,,,,,0.00000991,,,,0.0000461,,,,,,,0.00000980,,0.00000991,,,,0.000258,0.000960,0.00912,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.0000973,,0.00000991
2023-03-23 03:32:00,0.0000859,0.00000991,,,,0.000944,0.000690,,0.000729,,,,,,,0.0000910,0.0000957,0.0000964,0.00000991,,0.0000991,,0.000988,,,,0.0000982,,0.0000936,,0.00258,0.984,0.986,,,,,,,,0.00000991,,,,0.0000295,,,,,,,0.00000980,,0.00000991,,,,0.000258,0.000962,0.00966,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.0000973,,0.0000986
2023-03-23 03:34:00,0.0000786,0.00000991,,,,0.000944,0.0000989,,,,,,,,,,0.0000964,0.0000971,0.00000991,,0.00000991,,0.00000982,,,,0.00000991,,,,,,,,,,,,,,0.00000991,,,,0.0000104,,,,,,,,,0.00000991,,,,,0.000967,0.00967,,,,,,,,,,,,,,,,,,,0.00000991,,,,0.0000973,,0.0000986
2023-03-23 03:36:00,0.0000758,0.00000991,,,,0.000916,0.000954,,0.000880,,,,,,,0.00000991,0.0000969,0.0000979,0.00000991,,0.00000991,,0.000909,,,,0.00000991,,0.000176,,0.000926,0.987,0.987,,,,,,,,0.00000991,,,,0.0000401,,,,,,,0.00000978,,0.00000991,,,,0.000854,0.000963,0.00918,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,,,
2023-03-23 03:38:00,0.0000801,0.00000991,,,,0.000916,0.000969,,0.000880,,,,,,,0.00000991,0.0000969,0.0000979,0.00000991,,0.00000991,,0.000909,,,,0.0000964,,0.000176,,0.000926,0.987,0.987,,,,,,,,0.00000991,,,,0.0000515,,,,,,,0.00000978,,0.00000991,,,,0.000854,0.000980,0.00927,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.00000991,,0.00000991
2023-03-23 03:40:00,0.0000748,0.00000991,,,,,0.000845,,0.000937,,,,,,,0.0000955,0.0000957,0.0000982,0.00000991,,0.00000991,,0.000945,,,,0.0000964,,0.0000975,,0.000947,0.984,0.984,,,,,,,,,,,,0.0000535,,,,,,,0.00000994,,0.00000991,,,,0.000814,0.000979,0.00924,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.00000991,,0.00000991
2023-03-23 03:42:00,0.0000717,0.00000991,,,,0.000748,0.000731,,0.000937,,,,,,,0.0000955,0.0000957,0.0000984,0.00000991,,0.00000991,,0.000928,,,,0.00000991,,0.0000975,,0.000947,0.984,0.984,,,,,,,,0.00000991,,,,0.0000497,,,,,,,0.00000994,,0.00000991,,,,0.000814,0.000955,0.00921,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.0000973,,0.0000973
2023-03-23 03:44:00,0.0000692,0.00000991,,,,0.000748,0.000712,,,,,,,,,,0.0000964,0.0000982,0.00000991,,0.00000991,,0.00000988,,,,0.0000964,,,,,,,,,,,,,,0.00000991,,,,0.0000215,,,,,,,,,0.00000991,,,,,0.000948,0.00923,,,,,,,,,,,,,,,,,,,0.00000991,,,,0.0000973,,0.0000973
2023-03-23 03:46:00,0.0000577,0.00000991,,,,0.000748,0.0000934,,0.00190,,,,,,,0.00000991,0.0000928,0.0000979,0.00000991,,0.00000991,,0.000941,,,,0.0000964,,0.000185,,0.000876,0.978,0.981,,,,,,,,0.00000991,,,,0.0000104,,,,,,,0.00000991,,0.00000991,,,,0.000505,0.000943,0.00937,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,,,
2023-03-23 03:48:00,0.0000748,0.00000991,,,,0.000748,0.0000925,,0.00190,,,,,,,0.00000991,0.0000892,0.0000964,0.00000991,,0.0000982,,0.000941,,,,0.00000991,,0.000185,,0.000876,0.978,0.981,,,,,,,,0.00000991,,,,0.0000453,,,,,,,0.00000991,,0.00000991,,,,0.000505,0.000953,0.00941,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.00000991,,0.00000991
2023-03-23 03:50:00,0.0000854,0.00000991,,,,,0.000328,,0.00667,,,,,,,0.0000910,0.0000928,0.0000964,0.00000991,,0.0000991,,0.00942,,,,0.00000991,,0.000678,,0.00629,0.990,0.990,,,,,,,,0.00000991,,,,0.0000477,,,,,,,0.00000981,,0.00000991,,,,0.000916,0.000959,0.00914,,,,,,,,,,0.0000991,,,,,,,,,0.00000991,,,,0.00000991,,0.00000991
